210,Zip code,מוד מיקוד
210,Enter,נכנס ל
210,"Abstain, avoid (mi..)",נמנע
210,Fragment,פיצל
211,(Worthy),אבחר
211,A lion,ארי
211,Strong,גבור
211,A flash; lightning,הארה
211,A girdle,חגר
211,A flood,יאר
211,The fear (i.e. wonderment) [of יהוה] (cf. 611),ירא
211,Girdle,חגר
211,Show,הראה
211,Cheat,רוה
212,Great Voice,דבור
212,Splendour; to enlighten,זהר
212,To spread out; harlot; golden,זרה
212,To enclose; a secret chamber,חדר
212,To quarrel,ריב
212,Stable (for horses),ארוה
212,Choose; pick,בחר ב
212,Much; many; a lot of,הרבה
212,Physics,פיזיקה
212,Rabbi,רבי
212,Sees,רואה
213,"Strong, powerful, mighty; the Almighty",אביר
213,Limestone; chalk,גיר
213,Slaughter,הרגה
213,Loaded,וזר
213,To be strange; a stranger,זור
213,The Supernal Mercy of God,חסד עלאה דאל
213,A great cloud,ענן גדול
213,Explain,ביאר
213,Healthy,בריא
214,Whiteness,חור
214,Came down,ירד
214,Air; spirit; wind; mind,רוח
214,To be pure,טהר
214,Packed,ארוז
214,Meal,ארחה
214,Suffered; tolerated,סבל לסבל
214,Insist,עמד על
214,Feared; was afraid,פחד לפחד
215,Eminent; a prince (Ps 8:1),אדיר
215,"A path, narrow way",אורח
215,Posterior; the reversed part,אחור
215,A rising; to rise “as the Sun”; to give light,זרח
215,To encompass,חזר
215,To shoot,ירה
215,Row,טור
215,Male,זחר
215,"Friend, girlfriend, member",חברה
215,Expect,ציפה ל
215,"Cry of joy, song of joy",ריה
216,"Geburah: strength, courage",גבורה
216,Leo: a lion,אריה
216,The middle gate,בבא מציעא
216,"Oracle (not from דבר, 206 q.v.); sanctuary",דביר
216,"TARO (cf. 224, 280 & 671)",טארו
216,Blood of grapes,דם ענבים
216,"Dread, fear",יראה
216,Profound (Ps. 92:5),עומק
216,"Anger, wrath",רוגז
216,Latitude,רוחב
216,Young man,בחור
216,Citizen,אזרח
216,"Illuminate, throw light on",האיר
216,"Direct, instruct",הורה
216,Composition,חבור
216,"Aridity, dryness, drought",חורב
216,Represent,יפג ליפג
216,Street,רחוב
217,The air,אויר
217,"Temple, palace, castle, fortress, citadel",בירה
217,A bee,דבורה
217,The navel,טבור
217,"Strife, controversy [of the Lord]",ריבה
217,"Bright, shining",בהיר
217,Leanness; secret,רזי
217,The God HORUS,הוור
217,Fence,גידר
218,"Ayre, aethyr",אוירא
218,Briah: the Creative World,בריאה
218,The benignity of Time,חסד עולם
218,The moon (cf. 276); a month (cf. 312),ירח
218,Arcana,רזיא
218,"Odour, a smell",ריח
218,Undershirt,גופיה גופייה
219,Cleansing; cleansings,טהרה
219,After,אחרי
219,Eat,אכל לאכל לאכול
219,Guide,הדרי
219,Fresh,טרי
220,The number of verses in The Book of the Law. The Sephiroth×the Paths, 
220,The elect,בחיר
220,Mistress; queen; demi-goddess,גבירה
220,Ye shall cleave unto יהוה (“not” read; cf. 192),חדבקים ליהוה
220,Clean; elegant,טהור
220,A giant,ענק
220,Giants (fully written only in Num. 13:33),נפילים
220,Softness,רך
220,Cups,ספלים
220,Bar,בריח
220,Step-father,אב חורג
220,Backward,אחורה
220,Increase,הגביר
220,"Review, return, rehearsal",חזרה
220,Fold,קיפל
221,Long,ארך
221,Farmer; peasant,אכר
221,"Young person, f.",בחורה
221,Inheritance; possession,ירוה
222,Unto the place (Ex. 23:20),אל המקום
222,Goodly mountain (Deut. 3:25),הר טוב
222,I will chase,ראויה
222,"To kneel; bless; knee, lap",ברך
222,Young male camel,בכר
222,"To make heavy; to make many, multiply; long; extent; long ago, already",כבר
222,"To ride, drive; horseman, driver; vehicle",רכב
222,"To be mixed, mingled",רבך
222,Goodly mountain,הרטוב
222,Define,הגדיר
222,Opponent,יריב
224,Male (Ch.),דכר
224,"Walk, journey; THE Path",דרך
224,[The beginnings of] emanations (cf. 264),חוקקי
224,"Representations, inscriptions (cf. 264)",חקוקי
224,Union,יחור
224,Number; census; appointed place; commandment,מפקד
224,"The Tarot (cf. 216, 280 & 671)",טרוט
224,Rush,זירז
224,Piece of furniture,רהיט
225,Chase away,הבריח
225,Annoy,הרגיז
225,Expand,הרחיב
225,Dig,כרה
226,Profound; hidden; the North,צפון
226,Eternal Foundation of the World: a title of Yesod,יסוד עולם
226,Harp,כור
226,Sociology,סוציולוגיה
227,"Long, tall",ארוך
227,"A piscine, pond; blessing (Prov. 10:22)",ברכה
227,Remember; male (sacred Phallus – see The Secret Doctrine II p. 467),זכר
227,"Damages, injuries",נזיקין
227,"The hooks of the pillars (Ex. 27:10, 11)",לווי העמודים
227,Terrify; startle,החריד
228,First-born (cf. 567),בכור
228,Blessed!,ברוך
228,The Tree of Life (cf. 233),עץ חיים
228,Cruel,אכזר
228,Bother,הטריד
228,Cherub,כרוב
229,"Afterwards, later",אחרכ
229,Gain,הרויח
230,Astonishment,הכרה
230,"Surrounding, encircling",מקיף
230,"Bands, stripes; bindings",עקודים
230,"To sparkle, gleam",נצץ
230,Bench,ספסל
230,Psychology,פסיכולוגיה
231,The Number of Gates of Wisdom (the number of permutations of pairs of Hebrew letters disregarding order), 
231,Prolonged; grew long,אריך
232,The sum of the Four Ways of spelling יהוה in the Four Worlds,יה אויר
232,Let there be Light!,יהי אור
232,In the Four Worlds,יהאויר
232,"Deal with, busy with",עסק ב
233,Remembering,זכור
233,The Tree of Life (cf. 228),עץ החיים
233,To spy out,רגל
233,Memorial,אזכרה
234,Ocean,אוקיאנוס
235,Archangel of Chesed,צדקיאל
235,"Far, end",ירכה
235,On foot,ברגל
235,"Know, recognise",הכיר
235,Grant,העניק
236,A handful,קומץ
236,The Northern One; Lilith,צפוני
236,Sink,כיור
237,Essence of Glory,עצם הכבוד
237,Declaration,הכרזה
237,Assemble (machine); make ride,הרכיב
237,Concentrate; gather,ריכז
238,Lord of Wonders,אדון הנפלאוה
238,Disagree,חלק על
239,Iron,ברזל
239,The lot,גורל
239,Azrael: The Angel of Death,אזראל
239,Be late,אחר ל
240,"Myrrh; drop; bitter, sad; fierce",מר
240,The afflictions of the sons of Adam (i.e. Succubae),נגעי בני אדם
240,"First buds, sproutings",נצנים
240,"Cash; counted out, paid down",פקודים
240,"High, lofty",רם
240,"Rubies, gems",פנינים
240,"Talent, plain",ככר
240,"French fries, chips",ציפס
241,To say; word; command,אמר
242,Recollection,זכירה
243,Created [they them] (Gn. 1:27),בראם
243,"Learned, complete; to finish, bring to pass (Ch.)",גמר
243,A bone; to destroy,גרם
243,Vase,אגרטל
243,Force,הכריח
243,"Regular, common",רגיל
244,To be insensible; in deep sleep; in trance (cf. 649),רדם
245,"Adam Qadmon: the Archetypal Man (lit. “Eastern Man”, scil. ancient)",אדם קדמון
245,"Gall, bile",מרה
245,Spirit of God,רוח אל
245,Quickly,מהר
245,Ramah,רמה
246,Myrrh,מור
246,"Vision, aspect",מראה
246,Gabriel: Archangel of Water (lit. “Mighty one of God”),גבריאל
246,Desert,מדבר
246,Promise,אמרה
247,To overwhelm (Ps. 77:17); a flood,זרם
247,"Light, luminary",מאור
247,"The symbolic sense (i.e. of scripture, etc.; see 400 & 510)",רמז
247,To make music,זמר
247,Says,אומר
248,"The three that bear witness, above and beneath, respectively (אדם the Spirit, the Water, and the Blood: Aleph being Air (Spiritus), Daleth standing for דם Blood, and Mem being both Water and the initial of מים, Water. cf. 203 & 447)",אדם ברא
248,Uriel or Auriel: Archangel of Earth (lit. resp. “Flame of EL” and “My light is EL”),אוריאל
248,In vision,במראה
248,Wine; bitumen; an ass (from “to disturb”),חמר
248,Mercy; womb; vulture,רחם
248,A lance,רמח
248,Archangel of Chokmah,רזיאל
248,Tomorrow,מחר
248,"Immigrate, emigrate (mi replac",היגר ל
249,"Fear, terror",מגור
249,Rain,מטר
249,"Late, adv.",מאחר
250,"The living God of the Worlds, or of the Ages",אלחי העולמים
250,Midday (the South),דרום
250,Habit; action (Ch.),מדור
250,Lamp; prosperity; instruction,נר
250,"Shout, rejoicing",רן
250,Flee,ברח מ
250,Be angry,כעס על
250,Rebelliousness,מרי
250,Politics,פוליטיקה
251,"Fir, cedar (cf. 208)",ארן
251,"The angel Uriel: “Vrih1”, i.e. Magical Force (see Lytton’s “Coming Race”, and Abra-Melin’s forehead Lamin)",וריהל
251,Amorite,אמרי
251,Teacher,מורה
251,Be fed up,נמאס על
252,Serpent’s den,מאורה
253,Proselytes,גרים
253,Matred (I.R.Q. 996),מטרד
254,An ass,חמור
254,"A mark, aim",מטרה
254,"A solemn promise, vow",נדר
254,Spikenard (Ct. 4:14),נרד
254,A spear,רומח
254,"Merciful, compassionate",רחום
254,Descend,ירד מ
255,Burdensome; with difficulty,חומרא
255,The East,מזרח
255,"A river, stream (Gn. 2:10)",נהר
255,Interrupt,הפסיק
255,Hurry,מיהר
256,"Tidings (Ps. 68:11); saying, speech",אמירה
256,The Sons of the Righteous,בני צדק
256,Dampnesses (pl.; see 705 &. K.D. p.20),מפולמין
256,The Spirit of the Mother,רוח אמא
256,A spice merchant,רוכל
256,Fire; fiery,נור
256,Words,דברים
256,Sons of the Righteous,בניצדק
256,Spirit of the Mother,רוחאמא
256,Appear,נראה
256,Forgave,סלח לסלח ל
256,Politician,פוליטיקאי
257,The Ark [of the Covenant],ארון
257,Magician,חרטם
257,To His fearers (Ps. 25:14; see 353),ליראיו
257,The White Wand,מקל לבנה
257,Her dreadful self,נורא
257,Lights: the Urim (see 490),אורים
257,To His fearers (Ps. 25:14 see 353),ליראיו
257,Crown,נזר
258,The red light,אור אדום
258,Mercy,רחמי
258,"Illuminating, radiant",מזהור
258,Emigrate; immigrate (replace m,היגר מ
258,Price,מחיר
259,Everyone,כל אחר
260,The Concealed,טמירא
260,Will be exalted,ירים
260,A vineyard,כרם
260,I.N.R. (see 270),י נ ר
260,"The inept and the profane (lit. “to idols”, as likenesses of men or animals)",לפסילים
260,How great (Ps. 8:1),מה אדיר
260,Declined; ill-humoured,סר
260,"To gather, draw together",צמצם
260,To cry out,צעק
260,Lamp,ניר
260,To sell,מכר
260,Minority,מעוט מיעוט
260,Gossip,ריכל
261,"He bound; an obligation, a prohibition",אסר
261,"Abhorrence, abomination (Is. 66:24)",דראון
261,Festival prayer book,מחזור
261,Light bulb,נורה
262,Lofty,אהרון
262,Severities,גבוראן
262,Terrible,הנורא
262,"Chambers, rooms",חדרים
262,Eye to eye (I.R.Q. 645),עין בעין
262,Plus (in addition),ועוד פלוס
263,Gematria,גמטריא
263,Pained,גרס
263,To shut,סגר
263,Knit,סרג
264,“Emanations” (lit. “carvings”; cf. 224),חקוקים
264,Footprints (foot’s breadth) (Deut. 2:5),מדרך
264,A straight row,סדר
264,"Channels, pipes",רהטים
265,Architect,אדריכל
265,Broke down,הרס
265,"A cry of the heart; anguish, anxiety",צעקה
265,Boycott; confiscate,הפקיע
265,Poor,עני עניה
266,Contraction,צמצום
266,To remove,סור
266,"All right, fine, well",בסדר
267,"Illicit, forbidden",אסור
267,"The Merkabah: a chariot; a seat, throne",מרכבה
267,January,ינואר
267,Weather,מזגאויר
267,Center,מרכז
268,Stones of the sling,אבני הקלע
268,Lack,חסר
269,Sidewalk,מדרכה
269,Closes,סוגר
269,"Movie, ribbon",סרט
270,"I.N.R.I. (Initials of Iesus Nazaraeus Rex Iudaeorum; Igni Natura Renovata Integra; Intra Nobis Regnum deI; Isis Naturae Regina Ineffabilis; and many other sentences. See Crowley, Coll. Works Vol. I. Appendix)",י נ ר י
270,Enemy,ער
270,Evil; friend,רע
270,I.N.R.I. (Initials of Iesus Nazaraeus Rex Iudaeorum; Igni Natura Renovata Integra; Intra Nobis Regnum deI; Isis Naturae Regina Ineffabilis; and many other sentences. ),י נ ר י
270,Pot,סיר
270,To recognize,נכר
270,To discipline,יסר
271,"Earth (Ch.) (whence “low, mean”)",ארע
271,"In these words, as follows (see 256, אמירה)",לאמר
271,"In these words, as follows (see 256, 1488_1502_1497_1512_1492_)",לאמר
271,Prisoner,אסיר
272,Earth,ארעא
272,To consume; to injure; brutish,בער
272,A great blow,מכה רבה
272,"The evening; to grow dark; to exchange, pawn; poplar, willow; desert; Arabia; sweet, pleasant; raven",ערב
272,Famine,רעב
272,To cross over,עבר
272,Shirt,חלצה חולצה
272,The weather,מזג האויר
272,"Insult, injure; insult",פגע ב העליב
272,Quarter,רבע
273,The stone that the builders rejected (Ps. 118:22),אבן מאסו הבונים
273,The Hidden Light,אור גנוז
273,Four,ארבע
273,Rebuked,גער
273,Took away,גרע
273,To create,בראע
273,Moment,רגע
274,Paths,דרכים
274,Flock,עדר
275,Pleasant abode,דירה נאה
275,The river of justice,יאר דין
275,? Scripture (perh. lit. “scratched”),סרטו
275,Evil,רעה
275,Scripture (lit. “scratched”),סרטו
275,Remove,הסיר
275,"Selling, sale",מכירה
276,A cithara,כנור
276,The moon (cf. 218),סיהרא
276,To shout,רוע
276,To awake,עור
277,"To sow, propagate; seed, semen",זרע
277,"Favour, benevolence",רעוא
277,Wrath,עברה
277,To help,עזר
277,Event,ארוע
277,Secretary,מזכיר
278,The World of Mevetbau: the Natural World (referred to Netzach-Hod-Yesod),עולם המוטבע
278,Kerubim: the Angelic Choir of Yesod (the four creatures; “the wings of the wind”),כרובים
278,Wild beasts,ערוב
278,Passing over,עובר
278,For the sake of,עבור
278,Cistern,בורע
278,Beor,בעור
278,"Extradite, turn in",הסגיר
278,Touched,נגע לנגע ב 
279,Leprosy,סגירו
280,7×40: the Squares of the walls of the Vault (see 5 = 6 ritual)., 
280,The Letters of Judgment: the 5 letters with a final form (S. D. 5:28),כ מ נ פ צ
280,"TARO (cf. 216, 224 & 671)",טארע
280,A record (Ch.),דכרון
280,Archangel of Malkuth,סנדלפון
280,Citizenship,עיר
280,Bull; victim; offering,פר
280,Letters of Judgment: The 5 letters with a final form,כ מ נ פצ
280,Foreigner,נכרי
280,Forest,יער
280,Trembles; shivers,רועד
280,Button,רכס
281,A crown; ashes,אפר
281,Attire; adorned,פאר
281,To heal,רפא
281,Nakedness,ערוה
281,Shepherd,רועה
282,"Aralim, Mighty Ones: the Angelic Choir of Binah",אראלים
282,Spirit of Lives,רוח חיים
282,"Beasts, cattle",בעיר
282,"Hebrew (the people, not the language; see 682)",עברי
282,Help,עזרה
283,Pure gold (lit. “enclosed gold”; cf. 87),זהב סגור
283,Of a memorial (see 964),זכרון
283,That goes on foot,רגלים
283,Pure gold (lit. enclosed gold ),זהבסגור
283,Arm,זרוע
284,"Crown, diadem: a title of Malkuth",עטרה
284,The small area of an enclosed garden,ערוגה
284,To separate,פרד
285,Fruitful,פרה
285,Deceit,מרמה
285,Evaluate,הערי
285,"Break, invalidate",הפר
286,Campus,קמפוס
287,A piece of the host (unleavened bread),אפיקומן
287,Psalm,מזמר
287,(be) in need off,נזקק ל
287,Physician,רופא
288,Vindication,ביעור
288,"Breeding, bearing; offspring",עיבור
288,Winter,חרף
288,To blossom,פרח
288,Study,למד ללמד ללמוד
288,Commandment,מצוה מצווה
288,"Control, supervise",פקח על
288,Dessert,קוח קינוח
289,"That which sets free (see 537, where it is figuratively “an opening”)",פטר
289,"A particular, a detail",פרט
289,Chick,אפרח
290,Thine enemy,ערך
290,Fruit,פרי
290,Piece,רץ
290,"Persecutor, enemy; distress, danger; stone",צר
290,"Mary, mother of Jesus",מרים
290,To bow down,כרע
290,"Desist, leave alone",הרפה
290,"Sufficiently, sufficient",מספיק
291,Torrents of water (lit. “channels of water”),אפיקי מים
291,"To treasure, store",אצר
291,"Earth (in particular, the Earth of Malkuth)",ארץ
291,A leopard (hence also “spotted”),נמרא
291,"An adhering, adhesion; first, most eminent",סירכא
292,A young bird (Deut. 22:6),אפרוה
292,"A medicine, drug",רפואה
292,Fourth,רביעי
292,Gray,אפורה
292,Accumulate,צבר
292,"Physician, doctor",רופאה
293,Lag,פיגר
294,The Greater Light (Sol),המאור הגדל
294,Pertaining to Autumn,חורף
294,Work,עבד לעבד לעבוד
295,"Curtain, canopy; vault (Ps 104:2)",יריעה
295,Eyelids,כנפי העין
295,"Exempt, free; exemption; stalk (e.g. of a flower)",פטור
295,Candlestick,מנרה
295,Noon,צהר
295,To accept,רצה
295,History,הסטוריה
296,Of the Earth (see 992),הארץ
296,"Its curve, its bend",כורע
296,"To advance firmly; smoking, burning; rock (flint)",צור
297,"Treasure, treasury",אוצר
297,Almighty God: the divine name of Geburah,אלהים גבור
297,"A citadel; a secured house, a fortified castle",ארמון
297,The Throne: a Name of Binah,כורסיא
297,The angel Nuriel,נוריאל
297,The neck,צואר
298,"Amen, our Light",אמן אור
298,Son of the Gods,בר אלהין
298,Pathetic appeals; commiserations; compassion: a title of Tiphareth,רחמים
298,To murder,רצח
298,Courtyard,חצר
299,Be strict,הקפיד על
299,"Work room, office",חדר עבודה
299,"Discharge, dismiss",פיטר
300,“Khabs am Pekht”: Light in Extension,אור בפאהה
300,(A spelling of אלהים in full – see Beth Elohim Dissert. II. Cap. I),אלף למד הי יוד מם
300,To form,יצר
300,Profundities,מעמקים
300,Uncircumcised,ערל
300,Separation,פירוד
300,The Spirit of God (Gn. l:2),רוח אלהים
300,Cold; quiet,קר
300,Thin; only; saliva,רק
300,To atone,כפר
300,Sale; merchandise,ממכר
300,Deliver,מסר
300,November,נובמבר
300,"That, who, which (subordinatin",ש
301,"My Lord, the faithful King: a name of God",אדני המלך נאמן
301,Fire,אש
301,A candlestick,מנורה
301,To call,קרא
301,Destruction,שא
301,Lecture,הרצאה
301,Wants,רוצה
302,"To cut open, inquire into; dawn",בקר
302,Hath protected,קבר
302,To putrefy,רקב
302,To come near,קרב
302,Fortify,ביצר
302,Request; seek,בש
302,Lightening,ברק
302,Be heretical,כפר ב
302,Be careful,נזהר מ
302,Guarantee,ערב ל
302,Quarter to ... (time),רבע ל
303,Did evil; putrefaction,באש
303,And God saw,וירא אלהים
303,Jeans,מכנסיגינס
304,A species of gold,חרוץ
304,Green,דש
304,Teat; demon; idol; violence; ruin,שד
304,Among,בקרב
304,Dance,רקד
305,Dazzling white light,אור צח
305,Grass; tender herb (Gn. 1:11),דשא
305,Yetzirah: the formative world,יצרה
305,"A curving, bending",כריעה
305,"The end of days, appointed time (Dan. 12:14)",קץ הימין
305,A lamb; sheep; goat,שה
305,Foreskin,ערלה
305,To happen,קרה
306,Father of Mercy,אב הרחמים
306,Merciful Father,אב הרחמן
306,"A woman, wife; virago",אשה
306,Honey,דבש
306,A matron,מטרונא
306,Coldness; pertaining to Winter,קור
306,A pomegranate,רימון
306,"To lay waste; calamity, devastation, ruin",שאה
306,Creator; potter,יוצר
306,"Profession, occupation, job",מקצוע
306,"Win, prevail over",נפח לנפח
306,"Picture, painting",ציור
306,Desirable,רצוי
307,To tk captive,שבה
307,To sprinkle,זרק
307,Request; desire,בשה
307,Reads; Calls,קורא
307,Worthless,שוא
308,Daybreak,בוקר
308,An asperger,זרקא
308,Investigation,חקר
308,"A harsh, grating sound",חרק
308,"Approaching, near",קרוב
308,Ice,קרח
308,"Thought, meditation; depressed",שח
308,To destroy,שדד
308,To return,שוב
308,To go far,רחק
308,To disgrace,בוש
308,Eleazar,אלעזר
309,A leper,מוסגר
309,"A roar, bellow",שאגה
309,"Field, soil, land",שדה
309,Transgression,שט
309,To burn incense,קטר
309,You are welcome; please,בבשה
310,"To trample on, conquer",דוש
310,"To govern, bind",חבש
310,Formed,ייצר
310,"The Initials of Idra Rabba Qadisha (each letter is half of each letter of כתר, Kether)",ירק
310,"Is, are; essence, being",יש
310,A young lion,כפיר
310,Habitations,מדורין
310,"Gift, tribute",שי
310,Precious,יקר
310,To plan,חשב
310,Uncle,שוד
310,Feel ashamed,בוש ב
310,Soon; shortly,בקרוב
310,Modern,מודרני
310,"Draw, sketch",צייר
310,Be annoyed,רגז על
311,Man: a title of Tiphareth (see K.D. p.83),איש
311,Archangel of Binah,צפקיאל
311,Raphael: Archangel of Air (lit. “Healing of God”),רפאל
311,Rod (Ps. 23:4),שבט
311,Compare to; imagine,שוה
312,"To renew (hence a new moon, a month)",חדש
312,"West (hence our “Moor”: “person living in the West”, as from the Arabic “Maghrabi” –> Gk. “Mauros”, etc.)",מערב
312,Captivity,שבי
312,To dry up,יבש
312,To settle,ישב
312,"Critcise, visit",ביקר
312,Holocaust,שואה
312,Bribe,שחד
313,Shame,בושה
313,Fisherman,שיג
313,Throws,זורק
313,Burial,קבורה
314,Perfect praise (i.e. religious),הלל גמור
314,Metatron: the Archangel of Kether (cf. 224),מטטרון
314,"Out of the way, remote",רחוק
314,"Shaddai, the Almighty: a name of God",שדי
314,Acacia wood,שטה
314,Perfect praise (d.h. religious),הלל גמור
314,Arm (weapon),חוש
314,Robber,שודד
314,Make glad,שוח
315,"Ice, hail; crystal, pearl",גביש
315,Gullet,ושט
315,Formation,יצירה
315,A vision of splendour,מראה הנוגה
315,Cave,מערה
315,City,קריה
315,"Cheer, shout",הריע ל
315,Empty,הריק
315,"Pasturage, pasture",מרעה
316,"Bound, imprisoned",חבוש
316,"A bundle, handful",עומר
316,"Punishing iniquity, visiting sin",פוקד עון
316,(?) Perfumed,קוטרא
316,"To worship, bow down",שחח
316,Vain,שוי
316,Compare,השוה
316,Thinks,חושב
316,Important,חשוב
316,Please meet!,נא להכיר
317,"Is sown, is scattered (Ps. 97:11)",זרעם
317,"Dry, parched; withered",יבשה
317,Iron (Ch.),פרזל
317,Hoariness,שיבה
317,Coronzom (as spelt in Dee’s MS.; cf. 333),כרנזם
317,To slaughter,שחט
317,Area,שטח
318,A wash-basin and stand,כיור וכנו
318,"A copse, bush",שיח
318,Square; the “square” Hebrew alphabet,מרובע
318,Geography,גיאוגרפיה
318,Sits; sits down,יושב
319,Cancer: a crab,סרטן
319,Aloud,בקול בקול גדול
319,Good morning,בקר טוב
319,Mistake; error,שגיאה
320,"Boy: name of Enoch, and of Metatron",נער
320,The friends,רעים
320,Thorn; enclosure,שך
320,"Bring in, take in",הכניס להכניס
320,"When, at the time that...",כש
321,April,אפריל
321,(everything is) fine!,הכל בסדר
321,"Cure, healing; health",מרפא
322,Lamb; to subdue,כבש
322,Middle line,קו האמצעי
322,Hebrews (as 282),עברים
322,To lie down,שכב
322,Inject,הזריק
323,Long-absent brother,אח רחוק
323,Uranus (referred to Chokmah),אורנוס
323,"Distance, remove",הרחיק
323,Costs much,עולה הרבה
324,(Metatron (q.v.) spelt with Yod after Mem; it denotes Shekinah),מיטטרון
324,The Hidden Light: a title of Kether,אור&# 1502;ופלא
324,Together,יחשו
324,October,אוקטובר
324,Make smoke,הקטיר
324,Be missing,נעדר
325,"Need, indigence",צריכה
325,To forget,שכה
325,Young girl,נערה
326,Jesus (note the letters of יהוה completed by Shin = 300 q.v.: the Spirit of God; a variant is: יהושה),יהשוה
326,Jesus (note the letters of ;יהוה completed by Shin = 300 q.v.: the Spirit of God; a variant is: יהושה),יהשוה
327,Yeshiva; academy,ישיבה
328,To steam; darkness,חשך
328,Forget,שכח
330,"Boundary, terminus; crosspath; isthmus; distress",מצר
330,"Revolution; hurricane, tempest",סער
330,"Transgression, error, crime",של
330,Eunuch,סריס
330,Reach with hand,הושיט
330,Became angry,כעס לכעס
331,"Tamarisk; “a great tree” (Gn. 21:33, trans. “a grove”)",אשל
331,To ask,שאל
331,"Call, name",קרא ל
332,The fiery light,אור היקוד
332,A void place,מקום פנוי
332,Fortified,מבצר
332,To clothe,לבש
332,To cook,בשל
333,Qabalah of the Nine Chambers,איק בכר
333,Choronzon (as spelt by Mathers; cf. 317 & see Liber 418 10th Ayre),חורונזון
333,Snow; to snow,שלג
333,To be sexually excited; to lie with; royal paramour,שגל
333,Grow (cultivate); rear,גשל
333,Flag,שגל 
333,Approach,קרב אל
334,"A still, small Voice (I Kings 19:12)",קול דממה דקה
335,Day of evil,ימי רעה
335,The KING above the King of Kings,מלך מלכי המלכים
335,"Ordering, disposition",מערכה
336,"An attack; a request, petition",שאלה
336,Siege,מצור
337,"Sheol: the underworld (lit. “place of enquiry”, ref. to necromancy)",שאול
337,Expire (document),פקע פז
337,Asks,שואל
338,To cast down,חלש
338,"He hath pardoned, or subjected",יכבוש
338,A garment; clothing,לבוש
338,To send forth,שלח
340,“Ferocious” lion,ליש
340,Fire-shovel (connotes “hook”),מגרופיא
340,Book,ספר
340,"There, then; sign; name",שם
340,As concealing The Mothers,מש
340,To do evil,רעע
340,To watch,נצר
340,Egyptian,מצרי
340,Soup,מרק
340,"Buying, purchase",קניה קנייה
341,"The sum of the 3 Mother Letters: Aleph, Mem and Shin",א מ ש
341,Yesterday,אמש
341,"Guilty, damned",אשם
341,Red heifer,פרה אדומה
341,"Expanded, spread out; an enclosure; a diaphragm",פרסא
341,The Name (Ar.),שמא
341,"Sum of the 3 Mother Letters: Aleph, Mem and Shin",א מש
341,"Load, oracle",משא
341,"Reading, convocation; the Tana",מקרא
342,Cooking,בישל
342,Perfume,בשם
342,"A blaze, flame",שלהבה
342,Path,שביל
342,Declare,הכריז על
342,Fit together,שילב
343,And God said (Gn. 1:3),ויאמר אלהים
343,A sweet smell,זפרון
343,Deny,הכחיש
344,"A plantation, garden (Ct. 4:13)",פרדס
344,"Carry out, execute",בצע לבפע
345,Other gods (lit. “gods of the heathen”; Ex. 20:3),אלהים אחרים
345,God Almighty,אל שדי
345,In that also (referred to Daath),בשגם
345,THE Name,השם
345,Lioness,לישה
345,Dominator,שולט
345,Moses (cf. 351),משה
345,Shiloh (perhaps “he whose it is” or “pacific”; also a place name),שילה
345,He was appeased (Esther 7:10),שככה
345,Desolate,שמה
345,Girl; child,ילשה
345,"Occasion, occurrence, event",מקרה
346,A spring; spring water,מקור
346,A water-pipe; channel,צנור
346,"The Will (I.R.Q. 90); delight, favour, grace (I.Z.Q. 102)",רצון
346,"Blame, guilt",אשמה
346,Author; writer,סופר
346,Story,ספור
347,"Palanquin (Ct. 3:9); bridal bed; nuptial chariot (“wedlock, or the artificial sky under which they are joined in wedlock”)",אפריון
347,Sprinkle bowl,מזרק
347,Inflame (excite),שילהב
348,Five; to set in array,חמש
348,Settlement,מושב
348,To anoint,משח
348,Far away,מרחק
348,Keep distance,רחק מ
350,A sapphire (Ex. 28:18),ספיר
350,Ophir; a young mule; dust of the Earth,עפר
350,"The horn; head; to send out rays, shine",קרן
350,Vacuum,ריקם
350,[Conscious] intelligence,שכל
350,Tooth,שן
350,And God saw that it was good,וירא אלהים כי טוב
350,To stumble,כשל
350,Fear (be concerned),ירק מ
350,Computer,מחשב
350,Cut (hair); tell,סיפר
351,Man,אנש
351,"Ishim, Flames: the Angelic Choir of Malkuth; burnt or incense offering",אשים
351,Lifted,נשא
351,Moses the Initiator (cf. 346),מושה
351,Hiram-Abif (a cunning artificer at the Temple of Solomon in the legend),חירם אביף
351,To hate,שנא
351,"Resembling, similar",שומה
351,Something,משהו
351,Pastels,צבעי פסטל
352,The Exalted Light,אור מעלה
352,Long of Nose (i.e. Merciful): a title of the supreme God (cf. 362),ארך אפים
352,"Lightnings, flashings",ברקים
352,An approach,קרבן
353,Five,חמשה
353,The Secret of יהוה is to His fearers (Ps. 25:14),סוד יהוה ליראיו
353,"Delight, joy",שמחה
353,The Secret of י;הוה is to His fearers (Ps. 25:14),סוד יהוה ליראיו
353,To approach,נגש
353,To overtake,נשג
353,University,אוניברסיטה
353,"Backsliding, apostasy",משובה
353,Ointment,משחה
354,Grew fat; anointed,דשן
354,A temporary remitting,שמטה
354,Demons,שדים
354,The Almighty and Ever-living God: the divine name of Yesod,שדי אל חי
354,From a distance,מרחוק
355,Thought; idea,מחשבה
355,Year; sleep,שנה
355,Pharaoh (derived from the Egyptian for “great house”),פרעה
355,Sphere; number; emanation,ספירה
355,Monthly period,נשה
355,Room,לשכה
355,Continue,המשי
355,Measure,מישה
355,Library,ספריה
356,"Expiations, atonements",כפורים
